V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,1
-6.49808616880785,4.75051466030858,-8.96655783136602,7.09885431317009,-6.9583762227814,-2.82212618665779,-10.3334056561063,4.03190730189525,-6.64877821018697,-11.6344144245911,6.87757089846463,-13.6976856184689,0.463040401836978,-13.0441824003561,-0.309229265664683,-12.3175797238757,-24.0190985475902,-9.33519307905321,1.95189049542104,0.568338010653019,2.15814308370257,0.1115103626317,0.216413836254987,0.584661255488016,0.760359507805524,0.0819723426822078,1.41506751068321,0.0351241448009389,1
-0.84844362611969,0.550459434843836,1.08277497343342,-0.150634104060706,-0.721598647098739,-0.464277296091529,-0.139859459311204,0.488706776329702,0.671957877062964,-0.9114818270364,-1.58251479483467,-0.676083334531821,-1.57471010987131,0.373356674312696,0.502270538835394,0.0480102585765591,-0.133300499679686,0.658718981436,0.176844701201439,-0.311447035188293,0.322198456166261,0.865602042042478,-0.199623330262822,0.0392690969529645,-0.38826478456745,-0.190550285746625,-0.0238506133963057,0.0679305833436327,0
1.19951412029782,0.184540929187423,0.376374958732131,0.641618356038467,-0.569036257233661,-0.906911470434911,-0.132476257608142,0.0304889230052583,0.0255127067864749,-0.0619900383612396,1.51412481108809,0.0545015457795864,-1.65475017256826,0.271382348314678,0.571647750014104,0.698132332431408,-0.0815798738905965,0.345660456915759,0.0266907749340749,-0.190864631998684,-0.243324701860849,-0.82371345310829,0.163949180411478,0.447194454894373,0.0996347340080793,0.0703447637410309,-0.037962518135785,0.0187696146467972,0
-3.36526491864606,2.92854110729003,-5.66099919906905,3.89115992835328,-1.84037510965314,-1.80088720390662,-5.55867935318221,2.40232168278639,-2.84892272106495,-5.99567612703198,4.22130410784879,-6.11966735264192,0.0230135705891201,-8.14932178394224,-0.301351931335019,-5.37528289323615,-9.31500138499105,-2.48756256913711,2.35591891159776,0.57637946532203,0.875260063301294,-0.102501391250503,-0.606282749133978,-0.743164794295893,0.096318936065612,-0.135060497401362,1.23869473001415,0.0998237563444676,1
-4.87250983312906,4.93150857930195,-2.96578492570428,0.170314969018544,0.12987459733145,8.81075484598709,-12.0534417164776,-24.9226140684047,-3.08048215211339,-5.1625639945339,-0.942702513390552,2.37540220662662,-2.15350314464142,4.49367191081054,0.902888903862582,2.08421607925063,0.601700971177587,0.781931015382632,-0.991977888008701,6.53165841674635,-12.815352628642,2.98922320810114,1.96247058833819,0.763275121699582,0.632217549555816,-0.530533487407191,-0.290376736062419,0.522490167780845,0
-1.01381592548822,0.814317371769027,0.525906486501851,-1.42568706901561,-0.0064611286691913,-0.241822732364038,0.633115759311952,0.513300549632329,-0.199012076776466,-1.01730176719081,-1.30076879039246,-0.579965864900177,-0.813731633135329,0.582330699112972,0.680756526045259,0.540608639841427,-0.386113438752902,-0.582843328308441,-0.611119257280965,0.0098109727021176,-0.129378394222653,-0.601478795092855,0.120540971099161,-0.776987257663787,-0.259186944953454,0.740724074513982,0.103471271902836,0.102164772104461,0
-4.32060921481281,3.19993870654465,-5.79973605389345,6.50233023566696,0.378479252807864,-1.94824637096657,-2.16785950480668,-0.728206711605414,-1.97723831745674,-3.47341070390428,4.56919375212135,-9.32115263136084,-1.59251765115386,-14.2668362798028,0.467776602458787,-4.06620855488173,-6.62696817708246,-1.43715841938037,-0.215409738450978,-0.263686068021973,0.47666042483552,0.434278328284482,-0.13693991841301,-0.620071695417129,0.642530576414265,0.28071734804164,-2.64910674899003,0.533640939848599,1
-0.264868683737295,3.38613996883911,-3.4549969895002,4.36762905773351,3.33606042827178,-2.05391842272465,0.256890458421417,-2.95723544083265,-2.8557972336327,-2.8084555425423,1.84750351109611,-2.4148223375383,-2.57322454244165,-6.5991261303635,0.123470382678038,2.57237180761341,6.60936580903842,2.53066979960508,-3.60265725092653,0.482513022122587,-1.39450379366468,-0.166029306744804,-1.45208118338289,-0.251814670710545,1.24346054282121,0.45278677690471,0.13221807596169,0.42459946550375,1
-4.51734375344642,2.50022390414582,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.41347553285281,-4.24570662259591,1.26508694822894,1.16882778968781,-4.51390660472333,3.69471123994721,-6.11044323287235,-0.110521636054475,-4.18455528093394,-0.93103463417672,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.351359561196795,1
-3.5934760029271,0.78144226309285,-1.82244751422669,0.605760683474701,-1.19465586719981,-0.517194856719497,-1.72252312325165,0.128889523769538,0.0149633080909052,-2.85611682977408,1.61826162043188,-3.58137450130299,0.623706919914784,-6.16045662030601,0.494733399107095,-2.54310504010287,-5.30127339068683,-2.19271270602319,-0.09472379272847,-0.478219313417121,0.351792125839819,0.391248950287018,-0.252874890557857,-0.498042480147132,0.0101721931231225,0.909928721553306,-1.47876724603751,0.722673039450917,1
1.73483920147559,-0.456696262672201,-2.75311978854664,0.0542505480507881,0.811669967994521,-1.1315269158879,1.1970264516422,-0.561694388268661,-0.289123397898284,0.0778858788485262,1.09249341579352,1.29925599143233,0.472803294584348,0.95860666074819,-0.81428027170099,-0.816447642572294,-0.353127251942224,-0.137472578659926,0.419904159781158,0.230583390013419,0.456080707620729,1.04974963947888,-0.36005452196315,0.892113259086841,0.690676809002388,0.38107605724243,-0.143903245144583,-0.057215726213938,0
-2.57088891292455,-0.950226459048191,0.314342946573402,0.493674679482869,-0.696092618821601,0.781317910383768,0.761198007224481,0.312523253973245,-1.52765396071208,0.359469687170459,-1.4807133806227,0.109647002421353,1.72046528198591,-0.123248604049068,0.662916679021952,-1.49202883880198,0.0057942935206973,1.62018586621512,-0.108196643182798,0.054362026528727,-0.372804838857779,-0.538140041330011,-0.374224177760572,0.292021707649485,0.7029410883546,-0.353378187654056,0.667994974361496,-0.203971850464849,0
-1.00061051985933,3.34685000184439,-5.53449117133595,6.83580203854396,-0.299803293657807,0.0959512989990878,-2.44041927394713,1.28630119597073,-2.7664382829404,-4.45800770078481,4.69653339192897,-8.76211333956078,0.985826601093264,-7.32027202211023,-1.06384045772504,-3.37112471078725,-4.25115786762875,-0.43005729986925,1.80401333906519,1.18981379228675,0.439756764345897,-0.694099203587273,0.299660329499667,-0.657600627722995,0.101647558980344,0.430457439169415,0.824685450418745,0.326952273050223,1
-2.02713542158538,-1.13189035724166,-1.13519425354743,1.08696263677666,-0.0105473464481483,0.423796701647855,3.79088017117747,-1.15559509817023,-0.0634335699320076,1.33441406239882,1.03201558219625,-0.722023081820061,-1.53323965243517,0.334119448067333,0.297478860324539,-0.429391896447094,-0.824644210487403,0.489667798839098,0.87334427153726,0.0338040154798561,-0.315104559619618,0.575519699616524,0.490842008633879,0.756502366364478,-0.142685358889407,-0.602776608703914,0.508712458871011,-0.091645525701271,1
-0.209392779041569,1.34066830886933,-0.537692393113425,-0.625715933563692,0.96897288399669,-0.806855574294956,1.04760986527854,-0.21029092110794,0.0277656382110584,-0.452256816560959,-0.471070029268471,0.5371679417375,1.24460357844719,-1.36998413231635,-0.347558127179883,0.250392487898874,0.270595107415626,-0.384005572475129,-0.254226829526497,0.200528028479529,-0.345406742009324,-0.762712712193127,0.083604287897691,0.589746393249778,-0.338502443439794,0.10160858586332,0.207629429260581,0.143828892231673,0
0.926257537825395,-0.324516408049952,1.25818124344695,1.5654312231707,-1.22136571354188,-0.414868042881101,-0.403283448098803,0.0173338957292974,0.684678623820731,-0.131718196893023,-0.421874529238777,0.431633282650821,0.0330091221042118,-0.21191532483575,0.574170994303509,0.203930209723215,-0.297242379796736,0.119661598394399,-0.64464362080776,0.0823129729491035,0.213039501394541,0.531898274026273,-0.147042888548611,0.73291064181413,0.420055393771475,-0.274326347550893,0.0469222929581816,0.0587180700886317,0
-4.51734375344642,2.50022390414582,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.41347553285281,-4.24570662259591,1.26508694822894,1.16882778968781,-4.51390660472333,3.69471123994721,-6.11044323287235,-0.110521636054475,-4.18455528093394,-0.93103463417672,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.351359561196795,1
-2.43923696855219,2.59145816263611,-2.84012564998452,1.28624391005241,-1.7770161908324,-1.4361387710222,-2.20605624197635,-2.28272485775905,-0.292885036315821,-3.71744992918956,3.90739912775712,-7.22000368560677,-1.21173934568755,-9.6576265944335,0.927517899548728,-4.73866234284944,-9.27663556929158,-3.08196108095709,0.17774563450317,0.513529864634298,1.77446009213068,-0.771389807551225,0.0657267026225069,0.103915744896627,-0.0575779255552146,0.24265246086543,-0.268649222026483,-0.743712586038479,1
-0.613695895305449,3.69877241384725,-5.53494116176501,5.62048638535855,1.64926285038792,-2.33514498091385,-0.907188472777421,0.706362095310651,-3.74764612466131,-4.23098383571181,4.43631907416962,-4.50380121641622,-0.954361345864011,-9.86137210765166,-0.505329037399437,0.269281953090911,0.591319064375358,1.79599192045908,-1.08520791024384,0.354772932978025,0.319260753518317,-0.471378905146116,-0.075890410682347,-0.667909264857987,-0.642848415713801,0.0706001067101182,0.488409527815439,0.292344974289491,1
1.12533553530785,1.13014648418496,-0.962975334759173,2.67568785863118,0.990074518469203,-0.243317741184431,0.316192138064781,0.122960131988498,-1.1433427947576,-0.369908966047961,1.83449419801385,-0.491243315415958,-1.12990700459946,-2.23862224442526,0.27846874170613,1.47792560308038,1.77645429510255,1.14928218583042,-1.30699464468423,-0.138813697509247,-0.166736918429935,-0.52193383894905,-0.112376257435029,-0.592076750460089,0.520791314299405,0.0433535805717847,0.0151590212632604,0.0636117222853327,1
-0.956390354534089,2.36159360978361,-3.17119460723168,1.9707587789256,0.474761353851904,-1.90259820435779,-0.055177812186404,0.277831228585655,-1.74585416512772,-2.5166280017922,0.874051625366684,-2.51310432869389,0.0215750823066827,-3.56511884467947,0.461153428310475,-2.01571274629308,-1.7314131905532,-0.465814727140309,0.527619755594392,0.19087690343816,0.4732110860249,0.719400298090367,0.122457847823505,-0.255649852132098,-0.619259299031992,-0.48427999484406,0.683534592892906,0.443299499267762,1
0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1.40235761449282,0.528488564738172,1.08601442622803,-0.146422713225732,-1.72433297471822,1.28016674259048,0.470864719590572,0.43554195900858,0.594974116113431,-0.142098601080574,-2.02473460275883,0.828290651436422,-1.27478714656577,0.134277305184542,-1.48943421708841,-0.125876996990695,0.229936134951611,0.766926566765976,-0.189623667620704,0.766852957965077,-0.141400750027805,-0.0772779620355944,-0.29759539535716,-0.221816034161724,1
